county_fips,county_name,year,age_group,population,licensed_capacity,participation_rate,need_estimate,gap,gap_pct,severity,color_code,facility_count,data_source,last_updated
8061,Kiowa,2029,0-5,154,15,0.65,100,85,0.85,Critical,#d32f2f,2,CO Open Data + CO Demography Office,2025-11-07
8061,Kiowa,2029,3-5,77,15,0.7,54,39,0.7222222222222222,Critical,#d32f2f,2,CO Open Data + CO Demography Office,2025-11-07
8063,Kit Carson,2025,0-2,279,29,0.6,167,138,0.8263473053892215,Critical,#d32f2f,10,CO Open Data + CO Demography Office,2025-11-07
8063,Kit Carson,2025,0-5,558,159,0.65,363,204,0.5619834710743802,Critical,#d32f2f,10,CO Open Data + CO Demography Office,2025-11-07
8063,Kit Carson,2025,3-5,279,130,0.7,195,65,0.3333333333333333,Critical,#d32f2f,10,CO Open Data + CO Demography Office,2025-11-07
8063,Kit Carson,2029,0-2,289,29,0.6,173,144,0.8323699421965318,Critical,#d32f2f,10,CO Open Data + CO Demography Office,2025-11-07
8063,Kit Carson,2029,0-5,578,159,0.65,376,217,0.5771276595744681,Critical,#d32f2f,10,CO Open Data + CO Demography Office,2025-11-07
8063,Kit Carson,2029,3-5,289,130,0.7,202,72,0.3564356435643564,Critical,#d32f2f,10,CO Open Data + CO Demography Office,2025-11-07
8067,La Plata,2025,0-2,1490,292,0.6,894,602,0.6733780760626398,Critical,#d32f2f,44,CO Open Data + CO Demography Office,2025-11-07
8067,La Plata,2025,0-5,2981,553,0.65,1938,1385,0.7146542827657378,Critical,#d32f2f,44,CO Open Data + CO Demography Office,2025-11-07
8067,La Plata,2025,3-5,1491,261,0.7,1044,783,0.75,Critical,#d32f2f,44,CO Open Data + CO Demography Office,2025-11-07
8067,La Plata,2029,0-2,1543,292,0.6,926,634,0.6846652267818575,Critical,#d32f2f,44,CO Open Data + CO Demography Office,2025-11-07
8067,La Plata,2029,0-5,3087,553,0.65,2007,1454,0.7244643746885899,Critical,#d32f2f,44,CO Open Data + CO Demography Office,2025-11-07
8067,La Plata,2029,3-5,1544,261,0.7,1081,820,0.7585568917668826,Critical,#d32f2f,44,CO Open Data + CO Demography Office,2025-11-07
8065,Lake,2025,0-2,188,12,0.6,113,101,0.8938053097345132,Critical,#d32f2f,4,CO Open Data + CO Demography Office,2025-11-07
8065,Lake,2025,0-5,376,16,0.65,244,228,0.9344262295081968,Critical,#d32f2f,4,CO Open Data + CO Demography Office,2025-11-07
8065,Lake,2025,3-5,188,4,0.7,132,128,0.9696969696969697,Critical,#d32f2f,4,CO Open Data + CO Demography Office,2025-11-07
8065,Lake,2029,0-2,195,12,0.6,117,105,0.8974358974358975,Critical,#d32f2f,4,CO Open Data + CO Demography Office,2025-11-07
8065,Lake,2029,0-5,390,16,0.65,254,238,0.937007874015748,Critical,#d32f2f,4,CO Open Data + CO Demography Office,2025-11-07
8065,Lake,2029,3-5,195,4,0.7,136,132,0.9705882352941176,Critical,#d32f2f,4,CO Open Data + CO Demography Office,2025-11-07
8069,Larimer,2025,0-2,9812,2442,0.6,5887,3445,0.5851877017156446,Critical,#d32f2f,314,CO Open Data + CO Demography Office,2025-11-07
8069,Larimer,2025,0-5,19624,3476,0.65,12756,9280,0.7275007839448103,Critical,#d32f2f,314,CO Open Data + CO Demography Office,2025-11-07
8069,Larimer,2025,3-5,9812,1034,0.7,6868,5834,0.84944670937682,Critical,#d32f2f,314,CO Open Data + CO Demography Office,2025-11-07
8069,Larimer,2029,0-2,10161,2442,0.6,6097,3655,0.5994751517139577,Critical,#d32f2f,314,CO Open Data + CO Demography Office,2025-11-07
8069,Larimer,2029,0-5,20322,3476,0.65,13209,9733,0.7368460897872663,Critical,#d32f2f,314,CO Open Data + CO Demography Office,2025-11-07
8069,Larimer,2029,3-5,10161,1034,0.7,7113,6079,0.8546323632785041,Critical,#d32f2f,314,CO Open Data + CO Demography Office,2025-11-07
8071,Las Animas,2025,0-2,400,24,0.6,240,216,0.9,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8071,Las Animas,2025,0-5,799,136,0.65,519,383,0.7379576107899807,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8071,Las Animas,2025,3-5,399,112,0.7,279,167,0.5985663082437276,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8071,Las Animas,2029,0-2,414,24,0.6,248,224,0.9032258064516129,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8071,Las Animas,2029,0-5,827,136,0.65,538,402,0.7472118959107806,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8071,Las Animas,2029,3-5,413,112,0.7,289,177,0.6124567474048442,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8073,Lincoln,2025,0-2,152,11,0.6,91,80,0.8791208791208791,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8073,Lincoln,2025,0-5,304,35,0.65,198,163,0.8232323232323232,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8073,Lincoln,2025,3-5,152,24,0.7,106,82,0.7735849056603774,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8073,Lincoln,2029,0-2,157,11,0.6,94,83,0.8829787234042553,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8073,Lincoln,2029,0-5,314,35,0.65,204,169,0.8284313725490197,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8073,Lincoln,2029,3-5,157,24,0.7,110,86,0.7818181818181819,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8075,Logan,2025,0-2,701,75,0.6,421,346,0.8218527315914489,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8075,Logan,2025,0-5,1402,222,0.65,911,689,0.756311745334797,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8075,Logan,2025,3-5,701,147,0.7,491,344,0.7006109979633401,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8075,Logan,2029,0-2,726,75,0.6,436,361,0.8279816513761468,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8075,Logan,2029,0-5,1452,222,0.65,944,722,0.7648305084745762,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8075,Logan,2029,3-5,726,147,0.7,508,361,0.7106299212598425,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8077,Mesa,2025,0-2,4927,737,0.6,2956,2219,0.7506765899864682,Critical,#d32f2f,117,CO Open Data + CO Demography Office,2025-11-07
8077,Mesa,2025,0-5,9854,1716,0.65,6405,4689,0.7320843091334894,Critical,#d32f2f,117,CO Open Data + CO Demography Office,2025-11-07
8077,Mesa,2025,3-5,4927,979,0.7,3449,2470,0.7161496085821978,Critical,#d32f2f,117,CO Open Data + CO Demography Office,2025-11-07
8077,Mesa,2029,0-2,5102,737,0.6,3061,2324,0.7592290101274094,Critical,#d32f2f,117,CO Open Data + CO Demography Office,2025-11-07
8077,Mesa,2029,0-5,10204,1716,0.65,6633,4917,0.7412935323383084,Critical,#d32f2f,117,CO Open Data + CO Demography Office,2025-11-07
8077,Mesa,2029,3-5,5102,979,0.7,3571,2592,0.7258471016521982,Critical,#d32f2f,117,CO Open Data + CO Demography Office,2025-11-07
8079,Mineral,2025,0-2,19,10,0.6,11,1,0.09090909090909091,Low,#9ccc65,2,CO Open Data + CO Demography Office,2025-11-07
8079,Mineral,2025,0-5,37,10,0.65,24,14,0.5833333333333334,Critical,#d32f2f,2,CO Open Data + CO Demography Office,2025-11-07
8079,Mineral,2025,3-5,18,0,0.7,13,13,1.0,Critical,#d32f2f,2,CO Open Data + CO Demography Office,2025-11-07
8079,Mineral,2029,0-2,20,10,0.6,12,2,0.16666666666666666,Moderate,#fbc02d,2,CO Open Data + CO Demography Office,2025-11-07
8079,Mineral,2029,0-5,39,10,0.65,25,15,0.6,Critical,#d32f2f,2,CO Open Data + CO Demography Office,2025-11-07
8079,Mineral,2029,3-5,19,0,0.7,13,13,1.0,Critical,#d32f2f,2,CO Open Data + CO Demography Office,2025-11-07
8081,Moffat,2025,0-2,483,48,0.6,290,242,0.8344827586206897,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8081,Moffat,2025,0-5,966,262,0.65,628,366,0.5828025477707006,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8081,Moffat,2025,3-5,483,214,0.7,338,124,0.3668639053254438,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8081,Moffat,2029,0-2,500,48,0.6,300,252,0.84,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8081,Moffat,2029,0-5,1000,262,0.65,650,388,0.5969230769230769,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8081,Moffat,2029,3-5,500,214,0.7,350,136,0.38857142857142857,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8083,Montezuma,2025,0-2,737,95,0.6,442,347,0.7850678733031674,Critical,#d32f2f,17,CO Open Data + CO Demography Office,2025-11-07
8083,Montezuma,2025,0-5,1475,229,0.65,959,730,0.7612095933263816,Critical,#d32f2f,17,CO Open Data + CO Demography Office,2025-11-07
8083,Montezuma,2025,3-5,738,134,0.7,517,383,0.7408123791102514,Critical,#d32f2f,17,CO Open Data + CO Demography Office,2025-11-07
8083,Montezuma,2029,0-2,763,95,0.6,458,363,0.7925764192139738,Critical,#d32f2f,17,CO Open Data + CO Demography Office,2025-11-07
8083,Montezuma,2029,0-5,1527,229,0.65,993,764,0.7693856998992951,Critical,#d32f2f,17,CO Open Data + CO Demography Office,2025-11-07
8083,Montezuma,2029,3-5,764,134,0.7,535,401,0.7495327102803738,Critical,#d32f2f,17,CO Open Data + CO Demography Office,2025-11-07
8085,Montrose,2025,0-2,1240,163,0.6,744,581,0.7809139784946236,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8085,Montrose,2025,0-5,2480,537,0.65,1612,1075,0.6668734491315137,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8085,Montrose,2025,3-5,1240,374,0.7,868,494,0.5691244239631337,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8085,Montrose,2029,0-2,1284,163,0.6,770,607,0.7883116883116883,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8085,Montrose,2029,0-5,2568,537,0.65,1669,1132,0.6782504493708807,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8085,Montrose,2029,3-5,1284,374,0.7,899,525,0.5839822024471635,Critical,#d32f2f,22,CO Open Data + CO Demography Office,2025-11-07
8087,Morgan,2025,0-2,1239,201,0.6,743,542,0.7294751009421265,Critical,#d32f2f,25,CO Open Data + CO Demography Office,2025-11-07
8087,Morgan,2025,0-5,2478,344,0.65,1611,1267,0.7864680322780881,Critical,#d32f2f,25,CO Open Data + CO Demography Office,2025-11-07
8087,Morgan,2025,3-5,1239,143,0.7,867,724,0.8350634371395617,Critical,#d32f2f,25,CO Open Data + CO Demography Office,2025-11-07
8087,Morgan,2029,0-2,1283,201,0.6,770,569,0.7389610389610389,Critical,#d32f2f,25,CO Open Data + CO Demography Office,2025-11-07
8087,Morgan,2029,0-5,2566,344,0.65,1668,1324,0.7937649880095923,Critical,#d32f2f,25,CO Open Data + CO Demography Office,2025-11-07
8087,Morgan,2029,3-5,1283,143,0.7,898,755,0.8407572383073497,Critical,#d32f2f,25,CO Open Data + CO Demography Office,2025-11-07
8089,Otero,2025,0-2,632,76,0.6,379,303,0.7994722955145118,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8089,Otero,2025,0-5,1264,398,0.65,822,424,0.5158150851581509,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8089,Otero,2025,3-5,632,322,0.7,442,120,0.27149321266968324,Significant,#f57c00,13,CO Open Data + CO Demography Office,2025-11-07
8089,Otero,2029,0-2,654,76,0.6,392,316,0.8061224489795918,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8089,Otero,2029,0-5,1308,398,0.65,850,452,0.5317647058823529,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8089,Otero,2029,3-5,654,322,0.7,458,136,0.29694323144104806,Significant,#f57c00,13,CO Open Data + CO Demography Office,2025-11-07
8091,Ouray,2025,0-2,87,10,0.6,52,42,0.8076923076923077,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8091,Ouray,2025,0-5,174,75,0.65,113,38,0.336283185840708,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8091,Ouray,2025,3-5,87,65,0.7,61,-4,-0.06557377049180328,Adequate,#66bb6a,6,CO Open Data + CO Demography Office,2025-11-07
8091,Ouray,2029,0-2,90,10,0.6,54,44,0.8148148148148148,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8091,Ouray,2029,0-5,180,75,0.65,117,42,0.358974358974359,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8091,Ouray,2029,3-5,90,65,0.7,63,-2,-0.031746031746031744,Adequate,#66bb6a,6,CO Open Data + CO Demography Office,2025-11-07
8093,Park,2025,0-2,359,32,0.6,215,183,0.8511627906976744,Critical,#d32f2f,16,CO Open Data + CO Demography Office,2025-11-07
8093,Park,2025,0-5,718,72,0.65,467,395,0.8458244111349036,Critical,#d32f2f,16,CO Open Data + CO Demography Office,2025-11-07
8093,Park,2025,3-5,359,40,0.7,251,211,0.8406374501992032,Critical,#d32f2f,16,CO Open Data + CO Demography Office,2025-11-07
8093,Park,2029,0-2,372,32,0.6,223,191,0.8565022421524664,Critical,#d32f2f,16,CO Open Data + CO Demography Office,2025-11-07
8093,Park,2029,0-5,744,72,0.65,484,412,0.8512396694214877,Critical,#d32f2f,16,CO Open Data + CO Demography Office,2025-11-07
8093,Park,2029,3-5,372,40,0.7,260,220,0.8461538461538461,Critical,#d32f2f,16,CO Open Data + CO Demography Office,2025-11-07
8095,Phillips,2025,0-2,202,34,0.6,121,87,0.71900826446281,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8095,Phillips,2025,0-5,403,57,0.65,262,205,0.7824427480916031,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8095,Phillips,2025,3-5,201,23,0.7,141,118,0.8368794326241135,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8095,Phillips,2029,0-2,209,34,0.6,125,91,0.728,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8095,Phillips,2029,0-5,417,57,0.65,271,214,0.7896678966789668,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8095,Phillips,2029,3-5,208,23,0.7,146,123,0.8424657534246576,Critical,#d32f2f,7,CO Open Data + CO Demography Office,2025-11-07
8097,Pitkin,2025,0-2,484,223,0.6,290,67,0.23103448275862068,Significant,#f57c00,20,CO Open Data + CO Demography Office,2025-11-07
8097,Pitkin,2025,0-5,968,255,0.65,629,374,0.5945945945945946,Critical,#d32f2f,20,CO Open Data + CO Demography Office,2025-11-07
8097,Pitkin,2025,3-5,484,32,0.7,339,307,0.9056047197640118,Critical,#d32f2f,20,CO Open Data + CO Demography Office,2025-11-07
8097,Pitkin,2029,0-2,501,223,0.6,301,78,0.2591362126245847,Significant,#f57c00,20,CO Open Data + CO Demography Office,2025-11-07
8097,Pitkin,2029,0-5,1002,255,0.65,651,396,0.6082949308755761,Critical,#d32f2f,20,CO Open Data + CO Demography Office,2025-11-07
8097,Pitkin,2029,3-5,501,32,0.7,351,319,0.9088319088319088,Critical,#d32f2f,20,CO Open Data + CO Demography Office,2025-11-07
8099,Prowers,2025,0-2,475,36,0.6,285,249,0.8736842105263158,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8099,Prowers,2025,0-5,950,192,0.65,618,426,0.6893203883495146,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8099,Prowers,2025,3-5,475,156,0.7,332,176,0.5301204819277109,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8099,Prowers,2029,0-2,492,36,0.6,295,259,0.8779661016949153,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8099,Prowers,2029,0-5,984,192,0.65,640,448,0.7,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8099,Prowers,2029,3-5,492,156,0.7,344,188,0.5465116279069767,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8101,Pueblo,2025,0-2,5549,585,0.6,3329,2744,0.8242715530189246,Critical,#d32f2f,127,CO Open Data + CO Demography Office,2025-11-07
8101,Pueblo,2025,0-5,11099,1861,0.65,7214,5353,0.7420293873024674,Critical,#d32f2f,127,CO Open Data + CO Demography Office,2025-11-07
8101,Pueblo,2025,3-5,5550,1276,0.7,3885,2609,0.6715572715572715,Critical,#d32f2f,127,CO Open Data + CO Demography Office,2025-11-07
8101,Pueblo,2029,0-2,5746,585,0.6,3448,2863,0.8303364269141531,Critical,#d32f2f,127,CO Open Data + CO Demography Office,2025-11-07
8101,Pueblo,2029,0-5,11493,1861,0.65,7470,5609,0.7508701472556895,Critical,#d32f2f,127,CO Open Data + CO Demography Office,2025-11-07
8101,Pueblo,2029,3-5,5747,1276,0.7,4023,2747,0.6828237633606761,Critical,#d32f2f,127,CO Open Data + CO Demography Office,2025-11-07
8103,Rio Blanco,2025,0-2,249,22,0.6,149,127,0.8523489932885906,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8103,Rio Blanco,2025,0-5,498,26,0.65,324,298,0.9197530864197531,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8103,Rio Blanco,2025,3-5,249,4,0.7,174,170,0.9770114942528736,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8103,Rio Blanco,2029,0-2,258,22,0.6,155,133,0.8580645161290322,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8103,Rio Blanco,2029,0-5,516,26,0.65,335,309,0.9223880597014925,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8103,Rio Blanco,2029,3-5,258,4,0.7,181,177,0.9779005524861878,Critical,#d32f2f,6,CO Open Data + CO Demography Office,2025-11-07
8105,Rio Grande,2025,0-2,353,64,0.6,212,148,0.6981132075471698,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8105,Rio Grande,2025,0-5,707,194,0.65,460,266,0.5782608695652174,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8105,Rio Grande,2025,3-5,354,130,0.7,248,118,0.47580645161290325,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8105,Rio Grande,2029,0-2,366,64,0.6,220,156,0.7090909090909091,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8105,Rio Grande,2029,0-5,733,194,0.65,476,282,0.592436974789916,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8105,Rio Grande,2029,3-5,367,130,0.7,257,127,0.49416342412451364,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8107,Routt,2025,0-2,617,132,0.6,370,238,0.6432432432432432,Critical,#d32f2f,34,CO Open Data + CO Demography Office,2025-11-07
8107,Routt,2025,0-5,1234,284,0.65,802,518,0.6458852867830424,Critical,#d32f2f,34,CO Open Data + CO Demography Office,2025-11-07
8107,Routt,2025,3-5,617,152,0.7,432,280,0.6481481481481481,Critical,#d32f2f,34,CO Open Data + CO Demography Office,2025-11-07
8107,Routt,2029,0-2,639,132,0.6,383,251,0.6553524804177546,Critical,#d32f2f,34,CO Open Data + CO Demography Office,2025-11-07
8107,Routt,2029,0-5,1278,284,0.65,831,547,0.6582430806257521,Critical,#d32f2f,34,CO Open Data + CO Demography Office,2025-11-07
8107,Routt,2029,3-5,639,152,0.7,447,295,0.6599552572706935,Critical,#d32f2f,34,CO Open Data + CO Demography Office,2025-11-07
8109,Saguache,2025,0-2,184,80,0.6,110,30,0.2727272727272727,Significant,#f57c00,5,CO Open Data + CO Demography Office,2025-11-07
8109,Saguache,2025,0-5,367,102,0.65,239,137,0.5732217573221757,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8109,Saguache,2025,3-5,183,22,0.7,128,106,0.828125,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8109,Saguache,2029,0-2,191,80,0.6,115,35,0.30434782608695654,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8109,Saguache,2029,0-5,381,102,0.65,248,146,0.5887096774193549,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8109,Saguache,2029,3-5,190,22,0.7,133,111,0.8345864661654135,Critical,#d32f2f,5,CO Open Data + CO Demography Office,2025-11-07
8111,San Juan,2025,0-2,10,25,0.6,6,-19,-3.1666666666666665,Adequate,#66bb6a,1,CO Open Data + CO Demography Office,2025-11-07
8111,San Juan,2025,0-5,19,25,0.65,12,-13,-1.0833333333333333,Adequate,#66bb6a,1,CO Open Data + CO Demography Office,2025-11-07
8111,San Juan,2025,3-5,9,0,0.7,6,6,1.0,Critical,#d32f2f,1,CO Open Data + CO Demography Office,2025-11-07
8111,San Juan,2029,0-2,10,25,0.6,6,-19,-3.1666666666666665,Adequate,#66bb6a,1,CO Open Data + CO Demography Office,2025-11-07
8111,San Juan,2029,0-5,19,25,0.65,12,-13,-1.0833333333333333,Adequate,#66bb6a,1,CO Open Data + CO Demography Office,2025-11-07
8111,San Juan,2029,3-5,9,0,0.7,6,6,1.0,Critical,#d32f2f,1,CO Open Data + CO Demography Office,2025-11-07
8113,San Miguel,2025,0-2,137,74,0.6,82,8,0.0975609756097561,Low,#9ccc65,13,CO Open Data + CO Demography Office,2025-11-07
8113,San Miguel,2025,0-5,275,178,0.65,179,1,0.00558659217877095,Adequate,#66bb6a,13,CO Open Data + CO Demography Office,2025-11-07
8113,San Miguel,2025,3-5,138,104,0.7,97,-7,-0.07216494845360824,Adequate,#66bb6a,13,CO Open Data + CO Demography Office,2025-11-07
8113,San Miguel,2029,0-2,142,74,0.6,85,11,0.12941176470588237,Moderate,#fbc02d,13,CO Open Data + CO Demography Office,2025-11-07
8113,San Miguel,2029,0-5,285,178,0.65,185,7,0.03783783783783784,Adequate,#66bb6a,13,CO Open Data + CO Demography Office,2025-11-07
8113,San Miguel,2029,3-5,143,104,0.7,100,-4,-0.04,Adequate,#66bb6a,13,CO Open Data + CO Demography Office,2025-11-07
8115,Sedgwick,2025,0-2,114,5,0.6,68,63,0.9264705882352942,Critical,#d32f2f,3,CO Open Data + CO Demography Office,2025-11-07
8115,Sedgwick,2025,0-5,228,12,0.65,148,136,0.918918918918919,Critical,#d32f2f,3,CO Open Data + CO Demography Office,2025-11-07
8115,Sedgwick,2025,3-5,114,7,0.7,80,73,0.9125,Critical,#d32f2f,3,CO Open Data + CO Demography Office,2025-11-07
8115,Sedgwick,2029,0-2,118,5,0.6,71,66,0.9295774647887324,Critical,#d32f2f,3,CO Open Data + CO Demography Office,2025-11-07
8115,Sedgwick,2029,0-5,236,12,0.65,153,141,0.9215686274509803,Critical,#d32f2f,3,CO Open Data + CO Demography Office,2025-11-07
8115,Sedgwick,2029,3-5,118,7,0.7,83,76,0.9156626506024096,Critical,#d32f2f,3,CO Open Data + CO Demography Office,2025-11-07
8117,Summit,2025,0-2,616,318,0.6,370,52,0.14054054054054055,Moderate,#fbc02d,39,CO Open Data + CO Demography Office,2025-11-07
8117,Summit,2025,0-5,1231,528,0.65,800,272,0.34,Critical,#d32f2f,39,CO Open Data + CO Demography Office,2025-11-07
8117,Summit,2025,3-5,615,210,0.7,430,220,0.5116279069767442,Critical,#d32f2f,39,CO Open Data + CO Demography Office,2025-11-07
8117,Summit,2029,0-2,638,318,0.6,383,65,0.16971279373368145,Moderate,#fbc02d,39,CO Open Data + CO Demography Office,2025-11-07
8117,Summit,2029,0-5,1275,528,0.65,829,301,0.36308805790108567,Critical,#d32f2f,39,CO Open Data + CO Demography Office,2025-11-07
8117,Summit,2029,3-5,637,210,0.7,446,236,0.5291479820627802,Critical,#d32f2f,39,CO Open Data + CO Demography Office,2025-11-07
8119,Teller,2025,0-2,563,109,0.6,338,229,0.6775147928994083,Critical,#d32f2f,28,CO Open Data + CO Demography Office,2025-11-07
8119,Teller,2025,0-5,1126,298,0.65,732,434,0.592896174863388,Critical,#d32f2f,28,CO Open Data + CO Demography Office,2025-11-07
8119,Teller,2025,3-5,563,189,0.7,394,205,0.5203045685279187,Critical,#d32f2f,28,CO Open Data + CO Demography Office,2025-11-07
8119,Teller,2029,0-2,583,109,0.6,350,241,0.6885714285714286,Critical,#d32f2f,28,CO Open Data + CO Demography Office,2025-11-07
8119,Teller,2029,0-5,1166,298,0.65,758,460,0.6068601583113457,Critical,#d32f2f,28,CO Open Data + CO Demography Office,2025-11-07
8119,Teller,2029,3-5,583,189,0.7,408,219,0.5367647058823529,Critical,#d32f2f,28,CO Open Data + CO Demography Office,2025-11-07
8121,Washington,2025,0-2,130,42,0.6,78,36,0.46153846153846156,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8121,Washington,2025,0-5,260,56,0.65,169,113,0.6686390532544378,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8121,Washington,2025,3-5,130,14,0.7,91,77,0.8461538461538461,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8121,Washington,2029,0-2,135,42,0.6,81,39,0.48148148148148145,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8121,Washington,2029,0-5,270,56,0.65,176,120,0.6818181818181818,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8121,Washington,2029,3-5,135,14,0.7,94,80,0.851063829787234,Critical,#d32f2f,9,CO Open Data + CO Demography Office,2025-11-07
8123,Weld,2025,0-2,13656,1711,0.6,8194,6483,0.7911886746399804,Critical,#d32f2f,307,CO Open Data + CO Demography Office,2025-11-07
8123,Weld,2025,0-5,27312,4868,0.65,17753,12885,0.725792823748099,Critical,#d32f2f,307,CO Open Data + CO Demography Office,2025-11-07
8123,Weld,2025,3-5,13656,3157,0.7,9559,6402,0.669735327963176,Critical,#d32f2f,307,CO Open Data + CO Demography Office,2025-11-07
8123,Weld,2029,0-2,14141,1711,0.6,8485,6774,0.7983500294637595,Critical,#d32f2f,307,CO Open Data + CO Demography Office,2025-11-07
8123,Weld,2029,0-5,28282,4868,0.65,18383,13515,0.73519012130773,Critical,#d32f2f,307,CO Open Data + CO Demography Office,2025-11-07
8123,Weld,2029,3-5,14141,3157,0.7,9899,6742,0.6810788968582685,Critical,#d32f2f,307,CO Open Data + CO Demography Office,2025-11-07
8125,Yuma,2025,0-2,410,71,0.6,246,175,0.7113821138211383,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8125,Yuma,2025,0-5,821,208,0.65,534,326,0.6104868913857678,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8125,Yuma,2025,3-5,411,137,0.7,288,151,0.5243055555555556,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8125,Yuma,2029,0-2,425,71,0.6,255,184,0.7215686274509804,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8125,Yuma,2029,0-5,851,208,0.65,553,345,0.6238698010849909,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
8125,Yuma,2029,3-5,426,137,0.7,298,161,0.540268456375839,Critical,#d32f2f,13,CO Open Data + CO Demography Office,2025-11-07
